 ESE Hospital;codigo REPS Prestador;Sede;codigo Municipio;municipio;variables Camas - Servicios;inicial;actual;proyectado
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;PEDIATRÍA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;PSICOLOGÍA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;PSIQUIATRÍA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;SERVICIO FARMACÉUTICO;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;TERAPIA RESPIRATORIA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;TRANSPORTE ASISTENCIAL BASICO;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;TRANSPORTE ASISTENCIAL MEDICALIZADO;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;URGENCIAS;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;UROLOGÍA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;25286;FUNZA;VACUNACIÓN;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD EL HATO;25286;FUNZA;ENFERMERÍA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD EL HATO;25286;FUNZA;MEDICINA GENERAL;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD EL HATO;25286;FUNZA;ODONTOLOGÍA GENERAL;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD EL HATO;25286;FUNZA;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD EL HATO;25286;FUNZA;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD EL HATO;25286;FUNZA;VACUNACIÓN;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD SIETE TROJES;25286;FUNZA;ENFERMERÍA;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD SIETE TROJES;25286;FUNZA;MEDICINA GENERAL;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD SIETE TROJES;25286;FUNZA;ODONTOLOGÍA GENERAL;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD SIETE TROJES;25286;FUNZA;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD SIETE TROJES;25286;FUNZA;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA;;CENTRO DE SALUD SIETE TROJES;25286;FUNZA;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;2529000036;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;Adultos;108;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;Intensiva Adultos;10;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;Intermedia Adultos;8;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;Pediátrica;19;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;ANESTESIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;ATENCIÓN DEL PARTO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CARDIOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CARDIOLOGÍA PEDIÁTRICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA DERMATOLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA GENERAL;2;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA GINECOLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA MAXILOFACIAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA OFTALMOLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA ORAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA ORTOPÉDICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA OTORRINOLARINGOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA PLÁSTICA Y ESTÉTICA;2;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CIRUGÍA UROLÓGICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CUIDADO INTENSIVO ADULTOS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;CUIDADO INTERMEDIO ADULTOS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;DIAGNÓSTICO VASCULAR;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;FISIOTERAPIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;GASTROENTEROLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;GESTION PRE-TRANSFUSIONAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;GINECOBSTETRICIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;HOSPITALIZACIÓN ADULTOS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;HOSPITALIZACIÓN PEDIÁTRICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;IMÁGENES DIAGNOSTICAS - IONIZANTES;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;IMÁGENES DIAGNOSTICAS - NO IONIZANTES;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;INFECTOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;LABORATORIO CITOLOGÍAS CERVICO-UTERINAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;LABORATORIO CLÍNICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;LABORATORIO DE HISTOTECNOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;MEDICINA FÍSICA Y REHABILITACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;MEDICINA INTERNA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;NEUMOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;NEUROCIRUGÍA;2;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;NUTRICIÓN Y DIETÉTICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;OFTALMOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;ORTOPEDIA Y/O TRAUMATOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;OTORRINOLARINGOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;PATOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;PEDIATRÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;PSIQUIATRÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;SERVICIO FARMACÉUTICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;TERAPIA OCUPACIONAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;TERAPIA RESPIRATORIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;TOXICOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;TRANSPORTE ASISTENCIAL BASICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;TRANSPORTE ASISTENCIAL MEDICALIZADO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;URGENCIAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;25290;FUSAGASUGÁ;UROLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;CIRUGÍA MAXILOFACIAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;CIRUGÍA ORAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;DERMATOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;FISIOTERAPIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;GINECOBSTETRICIA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;MEDICINA ALTERNATIVA Y COMPLEMENTARIA - HOMEOPÁTICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;MEDICINA ALTERNATIVA Y COMPLEMENTARIA - NATUROPÁTICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;MEDICINA ALTERNATIVA Y COMPLEMENTARIA - NEURALTERAPÉUTICA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;MEDICINA ALTERNATIVA Y COMPLEMENTARIA - TRADICIONAL CHINA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;PEDIATRÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;PSICOLOGÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;CENTRO DE ATENCION AMBULATORIA;25290;FUSAGASUGÁ;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD BOSACHOQUE - (252900003604);25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD BOSACHOQUE - (252900003604);25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD BOSACHOQUE - (252900003604);25290;FUSAGASUGÁ;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD BOSACHOQUE - (252900003604);25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD BOSACHOQUE - (252900003604);25290;FUSAGASUGÁ;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD CHINAUTA - (252900003615);25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD CHINAUTA - (252900003615);25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD CHINAUTA - (252900003615);25290;FUSAGASUGÁ;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD CHINAUTA - (252900003615);25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD CHINAUTA - (252900003615);25290;FUSAGASUGÁ;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD DEL PROGRESO - (252900003614);25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD DEL PROGRESO - (252900003614);25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD DEL PROGRESO - (252900003614);25290;FUSAGASUGÁ;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD DEL PROGRESO - (252900003614);25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD DEL PROGRESO - (252900003614);25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE LABORATORIO CLÍNICO;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD DEL PROGRESO - (252900003614);25290;FUSAGASUGÁ;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA AGUADITA - (252900003602);25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA AGUADITA - (252900003602);25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA AGUADITA - (252900003602);25290;FUSAGASUGÁ;ODONTOLOGÍA GENERAL;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA AGUADITA - (252900003602);25290;FUSAGASUGÁ;TOMA DE MUESTRAS DE CUELLO UTERINO Y GINECOLÓGICAS;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA AGUADITA - (252900003602);25290;FUSAGASUGÁ;VACUNACIÓN;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA TRINIDAD - (252900003612);25290;FUSAGASUGÁ;ENFERMERÍA;1;;
E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;;PUESTO DE SALUD LA TRINIDAD - (252900003612);25290;FUSAGASUGÁ;MEDICINA GENERAL;1;;
